NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
64;1;107;2:23.535;0;;48.458;0;54.006;0;41.071;0;136.7;5:59:16.545;16:59:16.545;0:48.458;0:54.006;0:41.071;262.8;Oliver GAVIN;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;1;108;2:26.776;0;;49.466;0;55.818;0;41.492;0;133.7;6:01:43.321;17:01:43.321;0:49.466;0:55.818;0:41.492;256.5;Oliver GAVIN;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;1;109;2:27.103;0;;49.720;0;56.206;0;41.177;0;133.4;6:04:10.424;17:04:10.424;0:49.720;0:56.206;0:41.177;248.8;Oliver GAVIN;;LMGTE Pro;;Corvette Racing;Chevrolet;
66;2;1;3:31.846;0;;1:35.243;0;59.377;0;57.226;0;89.4;3:31.846;11:03:31.846;1:35.243;0:59.377;0:57.226;143.2;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;2;2:57.734;0;;54.439;0;1:06.872;0;56.423;0;110.4;6:29.580;11:06:29.580;0:54.439;1:06.872;0:56.423;142.9;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;3;2:59.299;0;;57.003;0;1:05.165;0;57.131;0;109.4;9:28.879;11:09:28.879;0:57.003;1:05.165;0:57.131;125.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;4;2:50.399;0;;51.693;0;1:05.614;0;53.092;0;115.2;12:19.278;11:12:19.278;0:51.693;1:05.614;0:53.092;158.1;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;5;3:05.160;0;;58.002;0;1:10.539;0;56.619;0;106.0;15:24.438;11:15:24.438;0:58.002;1:10.539;0:56.619;147.3;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;6;3:31.952;0;;51.582;0;1:11.933;0;1:28.437;0;92.6;18:56.390;11:18:56.390;0:51.582;1:11.933;1:28.437;79.5;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;7;54:24.469;0;;52:34.172;0;1:00.901;0;49.396;0;6.0;1:13:20.859;12:13:20.859;52:34.172;1:00.901;0:49.396;182.1;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;8;2:42.332;0;;55.061;0;1:00.168;0;47.103;0;120.9;1:16:03.191;12:16:03.191;0:55.061;1:00.168;0:47.103;175.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;9;2:17.968;0;;46.776;0;51.274;0;39.918;0;142.2;1:18:21.159;12:18:21.159;0:46.776;0:51.274;0:39.918;236.3;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;10;2:15.417;0;;45.674;0;50.421;0;39.322;1;144.9;1:20:36.576;12:20:36.576;0:45.674;0:50.421;0:39.322;249.4;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;11;2:15.010;0;;45.343;0;50.248;2;39.419;0;145.3;1:22:51.586;12:22:51.586;0:45.343;0:50.248;0:39.419;242.2;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;12;2:16.882;0;;45.302;1;50.341;0;41.239;0;143.4;1:25:08.468;12:25:08.468;0:45.302;0:50.341;0:41.239;254.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;13;2:33.794;0;;57.637;0;54.414;0;41.743;0;127.6;1:27:42.262;12:27:42.262;0:57.637;0:54.414;0:41.743;200.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;14;2:24.858;0;;48.587;0;54.227;0;42.044;0;135.5;1:30:07.120;12:30:07.120;0:48.587;0:54.227;0:42.044;185.2;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;15;3:18.787;0;;1:08.523;0;1:09.137;0;1:01.127;0;98.7;1:33:25.907;12:33:25.907;1:08.523;1:09.137;1:01.127;111.2;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;16;3:05.330;0;;1:02.193;0;1:05.879;0;57.258;0;105.9;1:36:31.237;12:36:31.237;1:02.193;1:05.879;0:57.258;130.8;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;17;3:35.941;0;;57.180;0;1:00.954;0;1:37.807;0;90.9;1:40:07.178;12:40:07.178;0:57.180;1:00.954;1:37.807;86.3;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;18;33:18.881;0;;31:33.136;0;1:00.001;0;45.744;0;9.8;2:13:26.059;13:13:26.059;31:33.136;1:00.001;0:45.744;190.1;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;19;3:06.422;0;B;51.794;0;1:05.561;0;1:09.067;0;105.3;2:16:32.481;13:16:32.481;0:51.794;1:05.561;1:09.067;130.3;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;20;3:10.881;0;;1:18.648;0;57.472;0;54.761;0;102.8;2:19:43.362;13:19:43.362;1:18.648;0:57.472;0:54.761;163.6;Olivier PLA;0:00:34.819;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;21;2:47.569;0;;55.709;0;58.005;0;53.855;0;117.1;2:22:30.931;13:22:30.931;0:55.709;0:58.005;0:53.855;154.9;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;22;2:50.435;0;;52.449;0;1:04.739;0;53.247;0;115.1;2:25:21.366;13:25:21.366;0:52.449;1:04.739;0:53.247;144.2;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;23;2:48.051;0;;51.673;0;1:01.560;0;54.818;0;116.8;2:28:09.417;13:28:09.417;0:51.673;1:01.560;0:54.818;171.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;24;2:50.905;0;;52.275;0;1:04.388;0;54.242;0;114.8;2:31:00.322;13:31:00.322;0:52.275;1:04.388;0:54.242;144.4;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;25;2:48.218;0;;50.267;0;1:01.712;0;56.239;0;116.7;2:33:48.540;13:33:48.540;0:50.267;1:01.712;0:56.239;150.8;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;26;2:49.379;0;;55.741;0;56.714;0;56.924;0;115.9;2:36:37.919;13:36:37.919;0:55.741;0:56.714;0:56.924;160.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;27;2:48.909;0;;53.141;0;1:01.436;0;54.332;0;116.2;2:39:26.828;13:39:26.828;0:53.141;1:01.436;0:54.332;162.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;28;2:45.545;0;;51.397;0;1:00.472;0;53.676;0;118.5;2:42:12.373;13:42:12.373;0:51.397;1:00.472;0:53.676;131.7;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;29;2:51.322;0;B;51.194;0;57.790;0;1:02.338;0;114.5;2:45:03.695;13:45:03.695;0:51.194;0:57.790;1:02.338;158.6;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;30;3:14.673;0;;1:36.887;0;51.074;0;46.712;0;100.8;2:48:18.368;13:48:18.368;1:36.887;0:51.074;0:46.712;187.5;Olivier PLA;0:00:54.994;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;31;2:45.872;0;;52.997;0;56.470;0;56.405;0;118.3;2:51:04.240;13:51:04.240;0:52.997;0:56.470;0:56.405;115.8;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;32;2:32.144;0;;52.560;0;52.570;0;47.014;0;129.0;2:53:36.384;13:53:36.384;0:52.560;0:52.570;0:47.014;122.9;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;33;2:16.962;0;;46.753;0;50.607;0;39.602;0;143.3;2:55:53.346;13:55:53.346;0:46.753;0:50.607;0:39.602;246.6;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;34;2:26.286;0;;45.697;0;52.644;0;47.945;0;134.1;2:58:19.632;13:58:19.632;0:45.697;0:52.644;0:47.945;174.8;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;35;2:58.150;0;;50.099;0;59.585;0;1:08.466;0;110.2;3:01:17.782;14:01:17.782;0:50.099;0:59.585;1:08.466;112.5;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;36;3:01.814;0;;1:07.582;0;1:02.147;0;52.085;0;107.9;3:04:19.596;14:04:19.596;1:07.582;1:02.147;0:52.085;130.1;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;37;2:39.556;0;;52.509;0;59.748;0;47.299;0;123.0;3:06:59.152;14:06:59.152;0:52.509;0:59.748;0:47.299;184.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;38;2:15.999;0;;46.023;0;50.456;0;39.520;0;144.3;3:09:15.151;14:09:15.151;0:46.023;0:50.456;0:39.520;259.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;39;2:16.815;0;;45.835;0;50.862;0;40.118;0;143.4;3:11:31.966;14:11:31.966;0:45.835;0:50.862;0:40.118;248.8;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;40;2:16.032;0;;45.912;0;50.620;0;39.500;0;144.3;3:13:47.998;14:13:47.998;0:45.912;0:50.620;0:39.500;259.6;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;41;2:15.503;0;;45.761;0;50.415;0;39.327;0;144.8;3:16:03.501;14:16:03.501;0:45.761;0:50.415;0:39.327;263.4;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;42;2:22.309;0;B;45.484;0;51.115;0;45.710;0;137.9;3:18:25.810;14:18:25.810;0:45.484;0:51.115;0:45.710;260.9;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;43;3:05.116;0;;1:34.548;0;50.894;0;39.674;0;106.0;3:21:30.926;14:21:30.926;1:34.548;0:50.894;0:39.674;253.5;Stefan MÜCKE;0:00:52.418;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;44;2:16.144;0;;45.931;0;50.834;0;39.379;0;144.1;3:23:47.070;14:23:47.070;0:45.931;0:50.834;0:39.379;262.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;45;2:17.295;0;;46.227;0;50.911;0;40.157;0;142.9;3:26:04.365;14:26:04.365;0:46.227;0:50.911;0:40.157;251.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;46;2:17.367;0;;46.225;0;51.227;0;39.915;0;142.9;3:28:21.732;14:28:21.732;0:46.225;0:51.227;0:39.915;261.5;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;47;2:17.088;0;;46.340;0;51.070;0;39.678;0;143.1;3:30:38.820;14:30:38.820;0:46.340;0:51.070;0:39.678;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;48;2:17.682;0;;46.858;0;51.214;0;39.610;0;142.5;3:32:56.502;14:32:56.502;0:46.858;0:51.214;0:39.610;263.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;49;2:19.166;0;;46.200;0;51.355;0;41.611;0;141.0;3:35:15.668;14:35:15.668;0:46.200;0:51.355;0:41.611;263.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;50;2:21.139;0;;48.217;0;52.138;0;40.784;0;139.0;3:37:36.807;14:37:36.807;0:48.217;0:52.138;0:40.784;259.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;51;2:30.653;0;;52.316;0;54.937;0;43.400;0;130.3;3:40:07.460;14:40:07.460;0:52.316;0:54.937;0:43.400;225.9;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;52;2:33.450;0;B;49.111;0;54.087;0;50.252;0;127.9;3:42:40.910;14:42:40.910;0:49.111;0:54.087;0:50.252;211.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;53;3:50.912;0;B;1:10.053;0;1:00.351;0;1:40.508;0;85.0;3:46:31.822;14:46:31.822;1:10.053;1:00.351;1:40.508;124.1;Stefan MÜCKE;0:00:24.823;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;54;3:56.906;0;B;1:22.196;0;56.391;0;1:38.319;0;82.8;3:50:28.728;14:50:28.728;1:22.196;0:56.391;1:38.319;85.5;Stefan MÜCKE;0:00:39.957;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;55;3:54.442;0;B;1:07.318;0;1:11.616;0;1:35.508;0;83.7;3:54:23.170;14:54:23.170;1:07.318;1:11.616;1:35.508;96.3;Stefan MÜCKE;0:00:24.155;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;56;2:45.279;0;;1:06.348;0;52.274;0;46.657;0;118.7;3:57:08.449;14:57:08.449;1:06.348;0:52.274;0:46.657;185.2;Stefan MÜCKE;0:00:24.156;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;57;2:51.587;0;;59.758;0;1:04.417;0;47.412;0;114.4;4:00:00.036;15:00:00.036;0:59.758;1:04.417;0:47.412;196.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;58;2:47.933;0;;56.633;0;1:05.460;0;45.840;0;116.9;4:02:47.969;15:02:47.969;0:56.633;1:05.460;0:45.840;179.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;59;2:19.624;0;;47.319;0;52.273;0;40.032;0;140.5;4:05:07.593;15:05:07.593;0:47.319;0:52.273;0:40.032;262.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;60;2:18.704;0;;46.502;0;51.965;0;40.237;0;141.5;4:07:26.297;15:07:26.297;0:46.502;0:51.965;0:40.237;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;61;2:18.834;0;;46.562;0;52.375;0;39.897;0;141.3;4:09:45.131;15:09:45.131;0:46.562;0:52.375;0:39.897;262.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;62;2:19.358;0;;46.845;0;52.186;0;40.327;0;140.8;4:12:04.489;15:12:04.489;0:46.845;0:52.186;0:40.327;260.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;63;2:20.491;0;;48.507;0;52.058;0;39.926;0;139.7;4:14:24.980;15:14:24.980;0:48.507;0:52.058;0:39.926;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;64;2:24.869;0;B;47.188;0;52.139;0;45.542;0;135.5;4:16:49.849;15:16:49.849;0:47.188;0:52.139;0:45.542;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;65;3:04.155;0;;1:33.248;0;51.322;0;39.585;0;106.6;4:19:54.004;15:19:54.004;1:33.248;0:51.322;0:39.585;262.8;Stefan MÜCKE;0:00:51.886;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;66;2:15.837;0;;45.630;0;50.784;0;39.423;0;144.5;4:22:09.841;15:22:09.841;0:45.630;0:50.784;0:39.423;263.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;67;2:17.756;0;;47.886;0;50.810;0;39.060;0;142.5;4:24:27.597;15:24:27.597;0:47.886;0:50.810;0:39.060;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;68;2:15.345;0;;45.598;0;50.587;0;39.160;0;145.0;4:26:42.942;15:26:42.942;0:45.598;0:50.587;0:39.160;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;69;2:15.894;0;;45.560;0;51.049;0;39.285;0;144.4;4:28:58.836;15:28:58.836;0:45.560;0:51.049;0:39.285;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;70;2:16.065;0;;45.788;0;50.931;0;39.346;0;144.2;4:31:14.901;15:31:14.901;0:45.788;0:50.931;0:39.346;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;71;2:16.122;0;;45.749;0;51.153;0;39.220;0;144.2;4:33:31.023;15:33:31.023;0:45.749;0:51.153;0:39.220;261.5;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;72;2:16.788;0;;46.184;0;51.177;0;39.427;0;143.5;4:35:47.811;15:35:47.811;0:46.184;0:51.177;0:39.427;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;73;2:16.314;0;;45.917;0;51.197;0;39.200;0;144.0;4:38:04.125;15:38:04.125;0:45.917;0:51.197;0:39.200;266.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;74;2:17.317;0;;46.683;0;51.256;0;39.378;0;142.9;4:40:21.442;15:40:21.442;0:46.683;0:51.256;0:39.378;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;75;2:17.960;0;;47.174;0;51.250;0;39.536;0;142.2;4:42:39.402;15:42:39.402;0:47.174;0:51.250;0:39.536;266.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;76;2:17.808;0;;46.448;0;51.279;0;40.081;0;142.4;4:44:57.210;15:44:57.210;0:46.448;0:51.279;0:40.081;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;77;2:16.866;0;;46.600;0;50.902;0;39.364;0;143.4;4:47:14.076;15:47:14.076;0:46.600;0:50.902;0:39.364;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;78;2:16.418;0;;46.035;0;51.339;0;39.044;0;143.8;4:49:30.494;15:49:30.494;0:46.035;0:51.339;0:39.044;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;79;2:16.661;0;;46.075;0;51.242;0;39.344;0;143.6;4:51:47.155;15:51:47.155;0:46.075;0:51.242;0:39.344;266.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;80;2:17.680;0;;46.825;0;51.676;0;39.179;0;142.5;4:54:04.835;15:54:04.835;0:46.825;0:51.676;0:39.179;266.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;81;2:16.433;0;;45.861;0;51.385;0;39.187;0;143.8;4:56:21.268;15:56:21.268;0:45.861;0:51.385;0:39.187;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;82;2:16.703;0;;46.207;0;51.107;0;39.389;0;143.5;4:58:37.971;15:58:37.971;0:46.207;0:51.107;0:39.389;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;83;2:16.779;0;;46.220;0;51.404;0;39.155;0;143.5;5:00:54.750;16:00:54.750;0:46.220;0:51.404;0:39.155;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;84;2:16.331;0;;46.115;0;51.088;0;39.128;0;143.9;5:03:11.081;16:03:11.081;0:46.115;0:51.088;0:39.128;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;85;2:17.315;0;;46.067;0;51.283;0;39.965;0;142.9;5:05:28.396;16:05:28.396;0:46.067;0:51.283;0:39.965;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;86;2:16.831;0;;46.305;0;51.265;0;39.261;0;143.4;5:07:45.227;16:07:45.227;0:46.305;0:51.265;0:39.261;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;87;2:16.551;0;;46.158;0;51.370;0;39.023;0;143.7;5:10:01.778;16:10:01.778;0:46.158;0:51.370;0:39.023;266.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;88;2:22.677;0;B;46.465;0;51.215;0;44.997;0;137.5;5:12:24.455;16:12:24.455;0:46.465;0:51.215;0:44.997;266.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;89;3:02.470;0;;1:32.567;0;50.948;0;38.955;0;107.5;5:15:26.925;16:15:26.925;1:32.567;0:50.948;0:38.955;264.7;Stefan MÜCKE;0:00:50.682;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;90;2:14.390;2;;45.269;2;50.258;1;38.863;2;146.0;5:17:41.315;16:17:41.315;0:45.269;0:50.258;0:38.863;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;91;2:15.058;0;;45.460;0;50.612;0;38.986;0;145.3;5:19:56.373;16:19:56.373;0:45.460;0:50.612;0:38.986;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;92;2:15.966;0;;45.733;0;51.028;0;39.205;0;144.3;5:22:12.339;16:22:12.339;0:45.733;0:51.028;0:39.205;264.7;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;93;2:15.843;0;;45.683;0;50.993;0;39.167;0;144.5;5:24:28.182;16:24:28.182;0:45.683;0:50.993;0:39.167;265.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;94;2:16.934;0;;46.479;0;51.247;0;39.208;0;143.3;5:26:45.116;16:26:45.116;0:46.479;0:51.247;0:39.208;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;95;2:17.407;0;;46.406;0;51.514;0;39.487;0;142.8;5:29:02.523;16:29:02.523;0:46.406;0:51.514;0:39.487;264.1;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;96;2:18.248;0;;46.200;0;52.103;0;39.945;0;141.9;5:31:20.771;16:31:20.771;0:46.200;0:52.103;0:39.945;262.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;97;2:18.325;0;;46.202;0;51.813;0;40.310;0;141.9;5:33:39.096;16:33:39.096;0:46.202;0:51.813;0:40.310;263.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;98;2:20.978;0;;48.034;0;52.633;0;40.311;0;139.2;5:36:00.074;16:36:00.074;0:48.034;0:52.633;0:40.311;259.6;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;99;2:21.572;0;;47.074;0;54.100;0;40.398;0;138.6;5:38:21.646;16:38:21.646;0:47.074;0:54.100;0:40.398;258.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;100;2:22.214;0;;47.185;0;54.128;0;40.901;0;138.0;5:40:43.860;16:40:43.860;0:47.185;0:54.128;0:40.901;259.6;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;101;3:03.908;0;;48.332;0;54.746;0;1:20.830;0;106.7;5:43:47.768;16:43:47.768;0:48.332;0:54.746;1:20.830;96.3;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;102;3:10.948;0;;1:12.159;0;1:13.109;0;45.680;0;102.8;5:46:58.716;16:46:58.716;1:12.159;1:13.109;0:45.680;202.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;103;2:30.805;0;;49.931;0;56.457;0;44.417;0;130.1;5:49:29.521;16:49:29.521;0:49.931;0:56.457;0:44.417;193.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;104;2:28.769;0;;49.180;0;55.599;0;43.990;0;131.9;5:51:58.290;16:51:58.290;0:49.180;0:55.599;0:43.990;218.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;105;2:25.880;0;;49.313;0;55.324;0;41.243;0;134.5;5:54:24.170;16:54:24.170;0:49.313;0:55.324;0:41.243;237.4;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;106;2:24.661;0;;48.698;0;55.010;0;40.953;0;135.7;5:56:48.831;16:56:48.831;0:48.698;0:55.010;0:40.953;259.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;107;2:27.502;0;;48.246;0;54.802;0;44.454;0;133.0;5:59:16.333;16:59:16.333;0:48.246;0:54.802;0:44.454;259.6;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;108;2:26.326;0;;48.897;0;55.548;0;41.881;0;134.1;6:01:42.659;17:01:42.659;0:48.897;0:55.548;0:41.881;242.2;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;109;2:26.321;0;;49.177;0;55.579;0;41.565;0;134.1;6:04:08.980;17:04:08.980;0:49.177;0:55.579;0:41.565;244.3;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;1;1;3:38.392;0;;1:44.379;0;57.574;0;56.439;0;86.7;3:38.392;11:03:38.392;1:44.379;0:57.574;0:56.439;124.4;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;1;2;3:01.101;0;;54.433;0;1:07.030;0;59.638;0;108.4;6:39.493;11:06:39.493;0:54.433;1:07.030;0:59.638;128.9;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;1;3;3:01.093;0;;54.334;0;1:03.637;0;1:03.122;0;108.4;9:40.586;11:09:40.586;0:54.334;1:03.637;1:03.122;162.7;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;1;4;2:47.608;0;;50.319;0;1:01.581;0;55.708;0;117.1;12:28.194;11:12:28.194;0:50.319;1:01.581;0:55.708;181.8;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
